time	EURUSD	GBPUSD	NZDUSD
2015-11-30	1.05949	1.50685	0.65909
2015-12-01	1.06371	1.51255	0.6688
2015-12-02	1.06355	1.5081799999999999	0.66801
2015-12-03	1.0981	1.51589	0.67059
2015-12-04	1.09561	1.51567	0.67875
2015-12-07	1.08875	1.51147	0.67419
2015-12-08	1.09026	1.5061200000000001	0.66582
2015-12-09	1.10428	1.51913	0.6759
2015-12-10	1.10242	1.5201799999999999	0.67819
2015-12-11	1.10308	1.52396	0.67817
2015-12-14	1.10487	1.5230299999999999	0.67897
2015-12-15	1.10597	1.51849	0.68259
2015-12-16	1.10116	1.50984	0.68344
2015-12-17	1.09138	1.50099	0.67998
2015-12-18	1.08745	1.49498	0.67524
2015-12-21	1.0939	1.4929299999999999	0.67801
2015-12-22	1.09842	1.49078	0.68358
2015-12-23	1.09568	1.49003	0.68288
2015-12-24	1.09676	1.4944899999999999	0.68422
2015-12-28	1.09925	1.49343	0.68532
2015-12-29	1.09918	1.49133	0.68831
2015-12-30	1.09438	1.48485	0.68722
2015-12-31	1.09371	1.48446	0.68669
2016-01-04	1.09464	1.4816099999999999	0.6835
2016-01-05	1.08388	1.47253	0.67576
2016-01-06	1.07995	1.46817	0.67078
2016-01-07	1.09401	1.46404	0.66666
2016-01-08	1.09335	1.46449	0.66779
2016-01-11	1.09697	1.46041	0.65797
2016-01-12	1.09003	1.45602	0.65685
2016-01-13	1.08877	1.4476	0.65906
2016-01-14	1.09429	1.44451	0.65156
2016-01-15	1.09846	1.44272	0.64911
2016-01-18	1.09275	1.43228	0.64797
2016-01-19	1.09389	1.43401	0.65136
2016-01-20	1.0976	1.42192	0.64373
2016-01-21	1.09215	1.42488	0.65587
2016-01-22	1.08766	1.43627	0.65507
2016-01-25	1.08566	1.43092	0.65321
2016-01-26	1.08743	1.43671	0.65116
2016-01-27	1.09164	1.43553	0.6531
2016-01-28	1.09677	1.44074	0.65138
2016-01-29	1.09486	1.44133	0.65432
2016-02-01	1.09129	1.44447	0.6558
2016-02-02	1.09401	1.4445700000000001	0.65539
2016-02-03	1.11453	1.46493	0.66974
2016-02-04	1.12389	1.46683	0.67475
2016-02-05	1.12481	1.45908	0.67523
2016-02-08	1.12159	1.4546700000000001	0.66591
2016-02-09	1.13381	1.45157	0.66687
2016-02-10	1.13116	1.45787	0.66948
2016-02-11	1.13765	1.45637	0.67344
2016-02-12	1.13339	1.45702	0.67389
2016-02-15	1.12499	1.45353	0.66763
2016-02-16	1.11928	1.45157	0.66758
2016-02-17	1.1179000000000001	1.4339	0.66494
2016-02-18	1.11497	1.43944	0.66682
2016-02-19	1.11393	1.44075	0.6647
2016-02-22	1.11248	1.43064	0.67256
2016-02-23	1.10528	1.41562	0.67142
2016-02-24	1.10465	1.40278	0.66741
2016-02-25	1.10501	1.39965	0.67301
2016-02-26	1.10684	1.40426	0.67743
2016-02-29	1.09626	1.39463	0.66203
2016-03-01	1.08936	1.40185	0.664
2016-03-02	1.08813	1.4093200000000001	0.66783
2016-03-03	1.09729	1.41939	0.67559
2016-03-04	1.10436	1.42484	0.6819
2016-03-07	1.1025800000000001	1.42836	0.68152
2016-03-08	1.1058	1.42755	0.68022
2016-03-09	1.10349	1.42409	0.68096
2016-03-10	1.12181	1.43176	0.67093
2016-03-11	1.12099	1.44364	0.67733
2016-03-14	1.11762	1.43893	0.67552
2016-03-15	1.1125	1.43057	0.66841
2016-03-16	1.12422	1.42737	0.67804
2016-03-17	1.13425	1.45032	0.6859
2016-03-18	1.13368	1.45142	0.68736
2016-03-21	1.1285	1.44681	0.67919
2016-03-22	1.12601	1.43975	0.6776
2016-03-23	1.12236	1.42273	0.67701
2016-03-24	1.11876	1.41826	0.67218
2016-03-25	1.11812	1.41585	0.67148
2016-03-28	1.12201	1.42828	0.67357
2016-03-29	1.13034	1.44039	0.68664
2016-03-30	1.13654	1.44591	0.69659
2016-03-31	1.14119	1.44261	0.69662
