time	EURUSD	GBPUSD	NZDUSD
2015-01-02	0.0	0.0	0.0
2015-01-05	0.0	0.0	0.0
2015-01-06	0.0	0.0	0.0
2015-01-07	0.0	0.0	0.0
2015-01-08	0.0	0.0	0.0
2015-01-09	0.0	0.0	0.0
2015-01-12	0.0	0.0	0.0
2015-01-13	0.0	0.0	0.0
2015-01-14	0.0	0.0	0.0
2015-01-15	0.0	0.0	0.0
2015-01-16	0.0	0.0	0.0
2015-01-19	0.0	0.0	0.0
2015-01-20	0.0	0.0	0.0
2015-01-21	0.0	0.0	0.0
2015-01-22	0.0	0.0	0.0
2015-01-23	0.0	0.0	0.0
2015-01-26	0.0	0.0	0.0
2015-01-27	0.0	0.0	0.0
2015-01-28	0.0	0.0	0.0
2015-01-29	0.0	0.0	0.0
2015-01-30	0.0	0.0	0.0
2015-02-02	0.0	0.0	0.0
2015-02-03	0.0	0.0	0.0
2015-02-04	0.0	0.0	0.0
2015-02-05	0.0	0.0	0.0
2015-02-06	0.0	0.0	0.0
2015-02-09	0.0	0.0	0.0
2015-02-10	0.0	0.0	0.0
2015-02-11	0.0	0.0	0.0
2015-02-12	0.0	0.0	0.0
2015-02-13	0.0	0.0	0.0
2015-02-16	0.0	0.0	0.0
2015-02-17	0.0	0.0	0.0
2015-02-18	0.0	0.0	0.0
2015-02-19	0.0	0.0	0.0
2015-02-20	0.0	0.0	0.0
2015-02-23	0.0	0.0	0.0
2015-02-24	0.0	0.0	0.0
2015-02-25	0.0	0.0	0.0
2015-02-26	0.0	0.0	0.0
2015-02-27	0.0	0.0	0.0
2015-03-02	0.0	0.0	0.0
2015-03-03	0.0	0.0	0.0
2015-03-04	0.0	0.0	0.0
2015-03-05	0.0	0.0	0.0
2015-03-06	0.0	0.0	0.0
2015-03-09	0.0	0.0	0.0
2015-03-10	0.0	0.0	0.0
2015-03-11	0.0	0.0	0.0
2015-03-12	0.0	0.0	0.0
2015-03-13	0.0	0.0	0.0
2015-03-16	0.0	0.0	0.0
2015-03-17	0.0	0.0	0.0
2015-03-18	0.0	0.0	0.0
2015-03-19	0.0	0.0	0.0
2015-03-20	0.0	0.0	0.0
2015-03-23	0.0	0.0	0.0
2015-03-24	0.0	0.0	0.0
2015-03-25	0.0	0.0	0.0
2015-03-26	0.0	0.0	0.0
2015-03-27	0.0	0.0	0.0
2015-03-30	0.0	0.0	0.0
2015-03-31	0.0	0.0	0.0
2015-04-01	0.0	0.0	0.0
2015-04-02	0.0	0.0	0.0
2015-04-03	0.0	0.0	0.0
2015-04-06	0.0	0.0	0.0
2015-04-07	0.0	0.0	0.0
2015-04-08	0.0	0.0	0.0
2015-04-09	0.0	0.0	0.0
2015-04-10	0.0	0.0	0.0
2015-04-13	0.0	0.0	0.0
2015-04-14	0.0	0.0	0.0
2015-04-15	0.0	0.0	0.0
2015-04-16	0.0	0.0	0.0
2015-04-17	0.0	0.0	0.0
2015-04-20	0.0	0.0	0.0
2015-04-21	0.0	0.0	0.0
2015-04-22	0.0	0.0	0.0
2015-04-23	0.0	0.0	0.0
2015-04-24	0.0	0.0	0.0
2015-04-27	0.0	0.0	0.0
2015-04-28	0.0	0.0	0.0
2015-04-29	0.0	0.0	0.0
2015-04-30	0.0	0.0	0.0
2015-05-01	0.0	0.0	0.0
2015-05-04	0.0	0.0	0.0
2015-05-05	0.0	0.0	0.0
2015-05-06	0.0	0.0	0.0
2015-05-07	0.0	0.0	0.0
2015-05-08	0.0	0.0	0.0
2015-05-11	0.0	0.0	0.0
2015-05-12	0.0	0.0	0.0
2015-05-13	0.0	0.0	0.0
2015-05-14	0.0	0.0	0.0
2015-05-15	0.0	0.0	0.0
2015-05-18	0.0	0.0	0.0
2015-05-19	0.0	0.0	0.0
2015-05-20	0.0	0.0	0.0
2015-05-21	0.0	0.0	0.0
2015-05-22	0.0	0.0	0.0
2015-05-25	0.0	0.0	0.0
2015-05-26	0.0	0.0	0.0
2015-05-27	0.0	0.0	0.0
2015-05-28	0.0	0.0	0.0
2015-05-29	0.0	0.0	0.0
2015-06-01	0.0	0.0	0.0
2015-06-02	0.0	0.0	0.0
2015-06-03	0.0	0.0	0.0
2015-06-04	0.0	0.0	0.0
2015-06-05	0.0	0.0	0.0
2015-06-08	0.0	0.0	0.0
2015-06-09	0.0	0.0	0.0
2015-06-10	0.0	0.0	0.0
2015-06-11	0.0	0.0	0.0
2015-06-12	0.0	0.0	0.0
2015-06-15	0.0	0.0	0.0
2015-06-16	0.0	0.0	0.0
2015-06-17	0.0	0.0	0.0
2015-06-18	146673.825	160939.61666666667	122050.475
2015-06-19	147390.78333333333	161338.86666666667	122439.175
2015-06-22	147664.51666666666	161375.85	122513.06666666667
2015-06-23	148260.50833333333	161616.08333333334	122592.05
2015-06-24	148635.74166666667	161717.35	122729.58333333333
2015-06-25	148971.93333333332	161990.5	122911.53333333334
2015-06-26	149148.60833333334	161994.40833333333	122951.95
2015-06-29	150390.225	162868.43333333332	123397.80833333333
2015-06-30	150995.84166666667	163228.725	123608.325
2015-07-01	151175.2	163308.48333333334	123532.475
2015-07-02	150926.01666666666	163010.025	123283.35833333334
2015-07-03	150434.05	162567.86666666667	123206.75833333333
2015-07-06	151467.28333333333	163332.3	123618.24166666667
2015-07-07	152742.4	164450.85	124267.275
2015-07-08	153811.28333333333	165340.15	124907.26666666666
2015-07-09	154519.75833333333	165908.125	125182.30833333333
2015-07-10	155286.20833333334	166520.01666666666	125371.64166666666
2015-07-13	156135.19166666668	167295.83333333334	125984.06666666667
2015-07-14	156781.225	167843.375	126283.59166666666
2015-07-15	157354.43333333332	168338.125	126724.46666666666
2015-07-16	158172.20833333334	169140.65	127274.11666666667
2015-07-17	158731.44166666668	169614.03333333333	127711.575
2015-07-20	159145.65	169842.24166666667	128199.78333333334
2015-07-21	159706.51666666666	170476.65	128900.81666666667
2015-07-22	160790.75	171907.925	130035.44166666667
2015-07-23	161536.6	172679.425	130854.5
2015-07-24	161965.71666666667	173122.15833333333	131297.65833333333
2015-07-27	162692.63333333333	173753.63333333333	131843.375
2015-07-28	163188.975	174327.075	132476.54166666666
2015-07-29	163843.95	175045.875	133230.58333333334
2015-07-30	164387.9	175586.60833333334	133739.50833333333
2015-07-31	165255.14166666666	176425.11666666667	134570.93333333332
2015-08-03	166052.18333333332	177157.525	135242.75833333333
2015-08-04	166697.93333333332	178002.99166666667	136002.73333333334
2015-08-05	167471.28333333333	178803.875	136705.95
2015-08-06	168136.41666666666	179435.59166666667	137302.56666666668
2015-08-07	168563.40833333333	179913.825	137771.34166666667
2015-08-10	169032.025	180306.925	137892.91666666666
2015-08-11	169778.2	180885.14166666666	138180.85
2015-08-12	170652.39166666666	181637.19166666668	138652.625
2015-08-13	171095.26666666666	181853.28333333333	138817.225
2015-08-14	171444.63333333333	182022.08333333334	139162.65833333333
2015-08-17	172047.16666666666	182536.63333333333	139786.05
2015-08-18	172562.825	183068.91666666666	140549.33333333334
2015-08-19	173381.15833333333	183828.95833333334	141458.03333333333
2015-08-20	174166.03333333333	184502.63333333333	142262.34166666667
2015-08-21	175309.725	185364.2	143056.78333333333
2015-08-24	177443.6	186842.56666666668	144253.79166666666
2015-08-25	179001.59166666667	187773.55833333332	144776.34166666667
2015-08-26	180340.16666666666	188384.95	145161.09166666667
2015-08-27	181108.95833333334	188863.44166666668	145464.825
2015-08-28	181725.00833333333	189281.38333333333	145788.95833333334
2015-08-31	182107.825	189384.19166666668	146183.75833333333
2015-09-01	183147.925	189802.71666666667	146761.86666666667
2015-09-02	183803.675	190015.88333333333	147105.13333333333
2015-09-03	183957.975	189792.86666666667	147335.125
2015-09-04	184493.6	189750.28333333333	147634.78333333333
2015-09-07	184473.84166666667	189558.45	147611.18333333332
2015-09-08	184970.575	189508.64166666666	147736.375
2015-09-09	185701.95	189698.275	148132.18333333332
2015-09-10	186404.30833333332	189971.8	148470.03333333333
2015-09-11	186915.89166666666	190020.38333333333	148486.25
2015-09-14	187347.36666666667	190045.04166666666	148621.23333333334
2015-09-15	187918.425	190005.58333333334	148837.775
2015-09-16	188394.375	190021.225	149027.95833333334
2015-09-17	189132.70833333334	190409.80833333332	149401.825
2015-09-18	190466.86666666667	191225.36666666667	150235.66666666666
2015-09-21	191502.525	191960.45	150974.4
2015-09-22	192102.975	192193.46666666667	151133.125
2015-09-23	192694.775	192452.475	151297.04166666666
2015-09-24	193580.975	192939.98333333334	151682.35833333334
2015-09-25	194421.79166666666	193329.225	151979.075
2015-09-28	195440.45833333334	193773.84166666667	152568.575
2015-09-29	196537.91666666666	194277.19166666668	153077.025
2015-09-30	197317.10833333334	194723.49166666667	153474.70833333334
2015-10-01	197668.60833333334	194809.33333333334	153676.675
2015-10-02	198541.80833333332	195323.66666666666	154011.875
2015-10-05	199659.34166666667	196034.875	154751.13333333333
2015-10-06	200417.09166666667	196222.675	155215.725
2015-10-07	201238.41666666666	196479.825	155536.65833333333
2015-10-08	201879.15	196789.36666666667	155789.93333333332
2015-10-09	202608.11666666667	197137.975	156211.48333333334
2015-10-12	202760.16666666666	197212.93333333332	156321.05833333332
2015-10-13	203171.51666666666	197490.73333333334	156469.83333333334
2015-10-14	203552.18333333332	197579.675	156612.48333333334
2015-10-15	203731.775	197434.00833333333	156608.96666666667
2015-10-16	204141.85	197653.475	156975.075
2015-10-19	204934.58333333334	197974.35	157480.19166666668
2015-10-20	205805.95833333334	198665.375	158096.61666666667
2015-10-21	206431.09166666667	199108.44166666668	158653.775
2015-10-22	207701.41666666666	200137.7	159481.425
2015-10-23	209054.88333333333	200925.85833333334	160335.93333333332
2015-10-26	209776.84166666667	201358.275	160860.10833333334
2015-10-27	210062.75	201463.075	161130.075
2015-10-28	210742.80833333332	201909.675	161581.56666666668
2015-10-29	211238.91666666666	202273.5	161796.45833333334
2015-10-30	212193.46666666667	202802.15833333333	162434.19166666668
2015-11-02	212878.81666666668	203106.91666666666	163081.45833333334
2015-11-03	213101.225	203142.88333333333	163538.375
2015-11-04	213444.33333333334	203106.725	163901.68333333332
2015-11-05	213918.45	203329.3	164366.475
2015-11-06	214415.55	203542.25833333333	164860.99166666667
