time	EURUSD	GBPUSD	NZDUSD
2016-04-28	1.13231	1.45428	0.68397
2016-04-29	1.13481	1.46052	0.69606
2016-05-02	1.14601	1.45823	0.69758
2016-05-03	1.15322	1.46715	0.70199
2016-05-04	1.14962	1.45334	0.69149
2016-05-05	1.14863	1.44926	0.68791
2016-05-06	1.14052	1.44838	0.68837
2016-05-09	1.1396	1.44154	0.68232
2016-05-10	1.13825	1.44069	0.67671
2016-05-11	1.13721	1.44407	0.67602
2016-05-12	1.14261	1.44474	0.68171
2016-05-13	1.13758	1.44479	0.68177
2016-05-16	1.1311499999999999	1.43525	0.6764
2016-05-17	1.13201	1.44012	0.67892
2016-05-18	1.1312	1.44612	0.68114
2016-05-19	1.12157	1.45969	0.67394
2016-05-20	1.12028	1.46093	0.6741
2016-05-23	1.12088	1.45023	0.67619
2016-05-24	1.12202	1.44834	0.67625
2016-05-25	1.11404	1.46318	0.67375
2016-05-26	1.11551	1.46942	0.67344
2016-05-27	1.11936	1.46699	0.67402
2016-05-30	1.11134	1.46063	0.66916
2016-05-31	1.11384	1.46375	0.66935
2016-06-01	1.11314	1.44811	0.67632
2016-06-02	1.11876	1.44147	0.68171
2016-06-03	1.11508	1.44208	0.68108
2016-06-06	1.13561	1.44637	0.69496
2016-06-07	1.13538	1.44394	0.69169
2016-06-08	1.13569	1.45424	0.69784
2016-06-09	1.1394199999999999	1.45031	0.70006
2016-06-10	1.13165	1.44544	0.71027
2016-06-13	1.12492	1.42625	0.70526
2016-06-14	1.12924	1.42563	0.70601
2016-06-15	1.12043	1.41092	0.69929
2016-06-16	1.12592	1.42032	0.70333
2016-06-17	1.12239	1.42019	0.70417
2016-06-20	1.13312	1.44719	0.70739
2016-06-21	1.13104	1.46842	0.71186
2016-06-22	1.12417	1.46429	0.71205
2016-06-23	1.12955	1.4704	0.71549
2016-06-24	1.13799	1.47408	0.72355
2016-06-27	1.1007	1.34223	0.70679
2016-06-28	1.10229	1.32198	0.69938
2016-06-29	1.1063	1.33386	0.7043
2016-06-30	1.11223	1.34253	0.71106
2016-07-01	1.11069	1.33087	0.71309
2016-07-04	1.11248	1.32456	0.71601
2016-07-05	1.11526	1.32823	0.72261
2016-07-06	1.10748	1.30212	0.71525
2016-07-07	1.10994	1.29285	0.71284
2016-07-08	1.10611	1.29051	0.72242
2016-07-11	1.10453	1.29454	0.72936
2016-07-12	1.10561	1.29844	0.72185
2016-07-13	1.106	1.32453	0.72958
2016-07-14	1.1089	1.31445	0.72753
2016-07-15	1.11162	1.33391	0.71953
2016-07-18	1.10488	1.31939	0.71389
2016-07-19	1.10749	1.32546	0.7114
2016-07-20	1.10195	1.31097	0.70508
2016-07-21	1.1013	1.3202099999999999	0.70259
