Date,AAL,AAPL,AMD,AMGN,AMZN,BX,BXP,C,CMCSA,CP,CVX,DHR,DOV,GOOGL,HD,HMC,HON,IBM,INTU,ISRG,JCI,JNJ,LLY,MAR,MCO,MET,MOS,MSFT,NEE,NVDA,ORCL,SCHW,STZ,TRV,UNH,WMT,XOM,^GSPC,^IRX
2018-03-31,50.74104309082031,39.67495346069336,10.050000190734863,140.12353515625,72.36699676513672,24.569128036499023,93.49231719970703,53.74761962890625,29.278852462768555,33.40487289428711,86.19532012939453,84.47039031982422,71.33290100097656,51.72890853881836,152.07350158691406,29.41046714782715,121.11234283447266,108.0118637084961,165.73336791992188,137.61000061035156,30.188650131225586,107.15817260742188,69.80685424804688,129.05831909179688,152.07275390625,36.41231155395508,22.21990966796875,85.12983703613281,34.99104690551758,5.7316131591796875,41.23542404174805,47.68373107910156,207.07904052734375,119.76323699951172,194.9989471435547,26.55859375,54.637210845947266,2640.8701171875,1.6699999570846558
2018-04-30,41.922882080078125,39.07904815673828,10.880000114440918,143.4112548828125,78.30650329589844,24.067472457885742,92.11897277832031,54.36074447631836,27.050106048583984,34.52909851074219,94.56241607666016,86.54962158203125,67.323974609375,50.80320358276367,157.67047119140625,29.097139358520508,121.25481414794922,102.04916381835938,177.08251953125,146.92666625976562,29.01502799987793,105.77009582519531,73.14519500732422,129.7227020263672,152.92127990722656,37.824703216552734,24.66337013244629,87.22846221923828,35.115299224853516,5.566042900085449,41.33373260498047,50.8431510925293,211.81265258789062,113.50169372558594,215.4100799560547,26.406360626220703,56.9366455078125,2648.050048828125,1.7630000114440918
2018-05-31,42.618011474609375,44.35955047607422,13.729999542236328,148.7755126953125,81.48100280761719,24.829544067382812,92.39212799072266,53.35396194458008,26.869150161743164,36.48796844482422,94.76943969726562,85.65235137939453,69.84147644042969,54.8641471862793,160.05470275878906,26.89537811279297,124.59093475341797,100.58394622802734,193.19140625,153.22332763671875,28.749469757080078,100.76730346679688,77.25617980957031,128.84603881835938,161.2259979248047,36.838104248046875,25.157546997070312,92.59015655517578,35.52234649658203,6.245301723480225,42.2840576171875,50.87499237060547,203.36117553710938,110.84522247314453,220.06640625,24.794389724731445,60.09542465209961,2705.27001953125,1.8700000047683716
2018-06-30,37.15616989135742,43.9417610168457,14.989999771118164,152.89205932617188,84.98999786376953,25.016172409057617,95.77826690673828,53.5379638671875,28.273786544799805,34.732540130615234,96.39340209960938,85.27374267578125,66.21417999267578,56.32004165649414,167.39031982421875,24.78676414489746,121.3394775390625,99.43795776367188,195.78836059570312,159.4933319091797,28.873912811279297,102.2162094116211,77.5196304321289,120.50761413574219,161.21658325195312,34.923702239990234,25.693084716796875,92.37471008300781,36.02894592285156,5.86665678024292,39.876617431640625,46.7405891418457,199.5232696533203,106.14986419677734,224.3470916748047,25.728614807128906,61.19761657714844,2718.3701171875,1.8799999952316284
2018-07-31,38.70271682739258,45.17140579223633,18.329999923706055,162.7982940673828,88.87200164794922,27.599294662475586,95.86226654052734,57.51411819458008,31.012754440307617,37.63987731933594,96.27140045166016,88.64385986328125,75.06082916259766,61.209434509277344,169.4666748046875,25.963863372802734,134.48001098632812,103.16063690185547,196.08871459960938,169.39666748046875,32.37848663330078,111.63418579101562,89.76579284667969,121.68791961669922,161.7458953857422,36.63786315917969,27.579994201660156,99.37237548828125,36.13895797729492,6.063781261444092,43.32216262817383,46.704010009765625,191.64697265625,112.91765594482422,231.55282592773438,26.804018020629883,60.29513931274414,2816.2900390625,1.9850000143051147
2018-08-31,39.7262077331543,54.22475814819336,25.170000076293945,166.62490844726562,100.635498046875,29.17210578918457,99.61947631835938,57.35335159301758,32.06153106689453,39.95702362060547,91.18276977539062,89.47345733642578,78.10709381103516,61.437870025634766,173.13800048828125,25.091625213623047,134.63783264160156,105.39036560058594,210.71084594726562,186.6666717529297,32.6029167175293,114.21832275390625,96.5101318359375,120.77952575683594,168.7005615234375,37.095306396484375,28.64252281188965,105.63211059570312,36.93150329589844,6.954638957977295,44.13990020751953,46.576942443847656,190.45376586914062,114.1844711303711,245.48878479003906,28.962865829467773,59.91559600830078,2901.52001953125,2.055000066757202
2018-09-30,40.56037902832031,53.77452087402344,30.889999389648438,172.8626251220703,100.1500015258789,30.09682273864746,94.74044036865234,57.755882263183594,30.692058563232422,40.31610107421875,94.1231460571289,94.03604125976562,80.5266342163086,60.204925537109375,178.63992309570312,25.639572143554688,140.85089111328125,108.79354095458984,218.32435607910156,191.3333282470703,30.42353057861328,117.16939544677734,98.0265121459961,126.08935546875,158.4469757080078,37.7662467956543,29.77499771118164,107.55047607421875,36.38872146606445,6.963062286376953,46.8475341796875,45.07298278808594,197.24131774902344,113.20205688476562,244.09671020507812,28.373703002929688,63.54029083251953,2913.97998046875,2.1500000953674316
2018-10-31,34.42676544189453,52.13561248779297,18.209999084472656,160.77076721191406,79.90049743652344,26.085905075073242,92.94710540771484,52.70002746582031,33.2360954284668,38.995941162109375,85.94088745117188,86.02229309082031,75.35101318359375,54.394309997558594,151.67364501953125,24.29281234741211,127.89856719970703,83.05030059814453,203.01792907714844,173.72666931152344,27.78972625732422,118.7127914428711,99.05877685546875,111.63055419921875,137.8640594482422,33.296051025390625,28.363250732421875,100.44123840332031,37.452579498291016,5.223907470703125,44.554805755615234,42.40437698364258,182.24830627441406,109.2049331665039,239.79354858398438,30.298315048217773,59.54938888549805,2711.739990234375,2.2780001163482666
2018-11-30,39.52094650268555,42.68876266479492,21.299999237060547,174.8757781982422,84.50849914550781,27.190288543701172,100.98258209228516,52.51964569091797,33.994239807128906,40.24000549316406,92.44700622558594,94.797607421875,77.65733337402344,55.345455169677734,156.43272399902344,24.01152229309082,130.327392578125,90.54932403564453,206.4143829345703,176.9566650390625,30.232309341430664,125.36579132080078,108.9219741821289,110.24221801757812,151.19149780273438,36.427696228027344,33.00183868408203,104.72845458984375,39.699729919433594,4.053491115570068,44.481834411621094,41.19404983520508,179.73475646972656,113.7780532836914,258.9779968261719,29.50369644165039,60.01716232299805,2760.169921875,2.308000087738037
2018-12-31,31.59904670715332,37.707061767578125,18.459999084472656,163.47215270996094,75.09850311279297,24.030305862426758,87.3645248413086,42.20054244995117,29.837007522583008,33.88019943237305,84.55782318115234,89.38472747802734,64.905029296875,52.11894607543945,149.05877685546875,22.720136642456055,117.33464813232422,82.82563781738281,189.4031982421875,159.63999938964844,25.9832763671875,110.1324691772461,106.24116516113281,104.04151153564453,133.10403442382812,33.51381301879883,26.796314239501953,95.92630767822266,37.975929260253906,3.3111488819122314,41.188568115234375,38.18724822998047,147.65501403808594,105.15530395507812,229.30264282226562,28.29766082763672,51.47888946533203,2506.85009765625,2.299999952316284
